threshold,tp,fp,tn,fn,tpr,fpr,precision,recall,f1
0.6479301092455917,1,240,0,0,1.0,1.0,0.004149377593360996,1.0,0.008264462809917356
0.6881624703452578,1,239,1,0,1.0,0.9958333333333333,0.004166666666666667,1.0,0.008298755186721992
0.8640023946179891,1,238,2,0,1.0,0.9916666666666667,0.0041841004184100415,1.0,0.008333333333333333
0.8691500624079609,1,237,3,0,1.0,0.9875,0.004201680672268907,1.0,0.008368200836820083
0.9022460141108997,1,236,4,0,1.0,0.9833333333333333,0.004219409282700422,1.0,0.008403361344537815
0.9525740180332466,1,235,5,0,1.0,0.9791666666666666,0.00423728813559322,1.0,0.008438818565400843
0.9996175241203423,1,234,6,0,1.0,0.975,0.00425531914893617,1.0,0.00847457627118644
1.049414364503328,1,233,7,0,1.0,0.9708333333333333,0.004273504273504274,1.0,0.00851063829787234
1.1106943361290071,1,232,8,0,1.0,0.9666666666666667,0.004291845493562232,1.0,0.008547008547008548
1.1263977353009642,1,231,9,0,1.0,0.9625,0.004310344827586207,1.0,0.008583690987124463
1.157772439574313,1,230,10,0,1.0,0.9583333333333334,0.004329004329004329,1.0,0.008620689655172414
1.1730763331840315,1,229,11,0,1.0,0.9541666666666667,0.004347826086956522,1.0,0.008658008658008658
1.2426676390829383,1,228,12,0,1.0,0.95,0.004366812227074236,1.0,0.008695652173913044
1.261733918846011,1,227,13,0,1.0,0.9458333333333333,0.0043859649122807015,1.0,0.008733624454148471
1.2937545172078015,1,226,14,0,1.0,0.9416666666666667,0.004405286343612335,1.0,0.008771929824561403
1.3102072395947306,1,225,15,0,1.0,0.9375,0.004424778761061947,1.0,0.00881057268722467
1.3127734561064466,1,224,16,0,1.0,0.9333333333333333,0.0044444444444444444,1.0,0.008849557522123894
1.3239173958160755,1,223,17,0,1.0,0.9291666666666667,0.004464285714285714,1.0,0.008888888888888889
1.3330581975235363,1,222,18,0,1.0,0.925,0.004484304932735426,1.0,0.008928571428571428
1.3445982480701375,1,221,19,0,1.0,0.9208333333333333,0.0045045045045045045,1.0,0.008968609865470852
1.3640819998421314,1,220,20,0,1.0,0.9166666666666666,0.004524886877828055,1.0,0.009009009009009009
1.399477060438318,1,219,21,0,1.0,0.9125,0.004545454545454545,1.0,0.00904977375565611
1.4097957958580054,1,218,22,0,1.0,0.9083333333333333,0.0045662100456621,1.0,0.00909090909090909
1.4124414401370822,1,217,23,0,1.0,0.9041666666666667,0.0045871559633027525,1.0,0.0091324200913242
