threshold,tp,fp,tn,fn,tpr,fpr,precision,recall,f1
0.17719678076398793,1,240,0,0,1.0,1.0,0.004149377593360996,1.0,0.008264462809917356
0.1771969731265409,1,239,1,0,1.0,0.9958333333333333,0.004166666666666667,1.0,0.008298755186721992
0.17720121439334896,1,238,2,0,1.0,0.9916666666666667,0.0041841004184100415,1.0,0.008333333333333333
0.17769047518489522,1,237,3,0,1.0,0.9875,0.004201680672268907,1.0,0.008368200836820083
0.1781626436596683,1,236,4,0,1.0,0.9833333333333333,0.004219409282700422,1.0,0.008403361344537815
0.17985811605087285,1,235,5,0,1.0,0.9791666666666666,0.00423728813559322,1.0,0.008438818565400843
0.18369482812657492,1,234,6,0,1.0,0.975,0.00425531914893617,1.0,0.00847457627118644
0.18450266137966348,1,233,7,0,1.0,0.9708333333333333,0.004273504273504274,1.0,0.00851063829787234
0.18476569698015372,1,232,8,0,1.0,0.9666666666666667,0.004291845493562232,1.0,0.008547008547008548
0.18710560789974587,1,231,9,0,1.0,0.9625,0.004310344827586207,1.0,0.008583690987124463
0.19240756880558535,1,230,10,0,1.0,0.9583333333333334,0.004329004329004329,1.0,0.008620689655172414
0.1933221640048704,1,229,11,0,1.0,0.9541666666666667,0.004347826086956522,1.0,0.008658008658008658
0.19459713805133466,1,228,12,0,1.0,0.95,0.004366812227074236,1.0,0.008695652173913044
0.1966308425486825,1,227,13,0,1.0,0.9458333333333333,0.0043859649122807015,1.0,0.008733624454148471
0.19707438160617904,1,226,14,0,1.0,0.9416666666666667,0.004405286343612335,1.0,0.008771929824561403
0.19853495295755536,1,225,15,0,1.0,0.9375,0.004424778761061947,1.0,0.00881057268722467
0.19945604096311167,1,224,16,0,1.0,0.9333333333333333,0.0044444444444444444,1.0,0.008849557522123894
0.2023252642636035,1,223,17,0,1.0,0.9291666666666667,0.004464285714285714,1.0,0.008888888888888889
0.22137407748428273,1,222,18,0,1.0,0.925,0.004484304932735426,1.0,0.008928571428571428
0.22275433553679105,1,221,19,0,1.0,0.9208333333333333,0.0045045045045045045,1.0,0.008968609865470852
0.22846909512824004,1,220,20,0,1.0,0.9166666666666666,0.004524886877828055,1.0,0.009009009009009009
0.23119437284901484,1,219,21,0,1.0,0.9125,0.004545454545454545,1.0,0.00904977375565611
0.23198413077329802,1,218,22,0,1.0,0.9083333333333333,0.0045662100456621,1.0,0.00909090909090909
0.237482161338943,1,217,23,0,1.0,0.9041666666666667,0.0045871559633027525,1.0,0.0091324200913242
0.24895000992266741,1,216,24,0,1.0,0.9,0.004608294930875576,1.0,0.009174311926605505
0.2526361524799917,1,215,25,0,1.0,0.8958333333333334,0.004629629629629629,1.0,0.009216589861751152
0.2573538599597616,1,214,26,0,1.0,0.8916666666666667,0.004651162790697674,1.0,0.009259259259259259
0.26267623144467644,1,213,27,0,1.0,0.8875,0.004672897196261682,1.0,0.009302325581395349
0.26338174199261194,1,212,28,0,1.0,0.8833333333333333,0.004694835680751174,1.0,0.009345794392523364
0.26425972266344877,1,211,29,0,1.0,0.8791666666666667,0.0047169811320754715,1.0,0.009389671361502348
0.27086603757883054,1,210,30,0,1.0,0.875,0.004739336492890996,1.0,0.009433962264150943
0.3105778468345558,1,209,31,0,1.0,0.8708333333333333,0.004761904761904762,1.0,0.009478672985781991
0.31510311231334526,1,208,32,0,1.0,0.8666666666666667,0.004784688995215311,1.0,0.009523809523809525
0.31914449890983665,1,207,33,0,1.0,0.8625,0.004807692307692308,1.0,0.009569377990430622
0.3202726684632986,1,206,34,0,1.0,0.8583333333333333,0.004830917874396135,1.0,0.009615384615384616
0.32417845119094896,1,205,35,0,1.0,0.8541666666666666,0.0048543689320388345,1.0,0.00966183574879227
0.3313870250437971,1,204,36,0,1.0,0.85,0.004878048780487805,1.0,0.009708737864077669
0.33242078023666904,1,203,37,0,1.0,0.8458333333333333,0.004901960784313725,1.0,0.00975609756097561
0.33914818079521303,1,202,38,0,1.0,0.8416666666666667,0.0049261083743842365,1.0,0.00980392156862745
0.33923209092597395,1,201,39,0,1.0,0.8375,0.0049504950495049506,1.0,0.009852216748768473
0.34120910758018,1,200,40,0,1.0,0.8333333333333334,0.004975124378109453,1.0,0.009900990099009901
0.36052806003052096,1,199,41,0,1.0,0.8291666666666667,0.005,1.0,0.009950248756218905
0.3615390589887779,1,198,42,0,1.0,0.825,0.005025125628140704,1.0,0.01
0.3618855696575605,1,197,43,0,1.0,0.8208333333333333,0.005050505050505051,1.0,0.010050251256281407
0.36817619129243284,1,196,44,0,1.0,0.8166666666666667,0.005076142131979695,1.0,0.010101010101010102
0.3722605589773643,1,195,45,0,1.0,0.8125,0.00510204081632653,1.0,0.01015228426395939
0.37411809576071564,1,194,46,0,1.0,0.8083333333333333,0.005128205128205128,1.0,0.01020408163265306
0.3782046119653541,1,193,47,0,1.0,0.8041666666666667,0.005154639175257732,1.0,0.010256410256410256
0.38164971751063603,1,192,48,0,1.0,0.8,0.0051813471502590676,1.0,0.010309278350515464
0.38301411075497005,1,191,49,0,1.0,0.7958333333333333,0.005208333333333333,1.0,0.010362694300518135
0.39191935692748253,1,190,50,0,1.0,0.7916666666666666,0.005235602094240838,1.0,0.010416666666666666
0.3937822579021068,1,189,51,0,1.0,0.7875,0.005263157894736842,1.0,0.010471204188481676
0.3942878699899425,1,188,52,0,1.0,0.7833333333333333,0.005291005291005291,1.0,0.010526315789473684
0.39577422983136856,1,187,53,0,1.0,0.7791666666666667,0.005319148936170213,1.0,0.010582010582010581
0.3979113612312278,1,186,54,0,1.0,0.775,0.0053475935828877,1.0,0.010638297872340425
0.40983429769820623,1,185,55,0,1.0,0.7708333333333334,0.005376344086021506,1.0,0.0106951871657754
0.41791622358051544,1,184,56,0,1.0,0.7666666666666667,0.005405405405405406,1.0,0.010752688172043012
0.4215806279604155,1,183,57,0,1.0,0.7625,0.005434782608695652,1.0,0.010810810810810811
0.4233559727731006,1,182,58,0,1.0,0.7583333333333333,0.00546448087431694,1.0,0.010869565217391304
0.44513345455695563,1,181,59,0,1.0,0.7541666666666667,0.005494505494505495,1.0,0.01092896174863388
0.4453570521319435,1,180,60,0,1.0,0.75,0.0055248618784530384,1.0,0.01098901098901099
0.445558907325867,1,179,61,0,1.0,0.7458333333333333,0.005555555555555556,1.0,0.011049723756906077
0.44914280723560174,1,178,62,0,1.0,0.7416666666666667,0.00558659217877095,1.0,0.011111111111111112
0.4561615202755811,1,177,63,0,1.0,0.7375,0.0056179775280898875,1.0,0.0111731843575419
0.4686552188027486,1,176,64,0,1.0,0.7333333333333333,0.005649717514124294,1.0,0.011235955056179775
0.49201805179595076,1,175,65,0,1.0,0.7291666666666666,0.005681818181818182,1.0,0.011299435028248588
0.49479588459266877,1,174,66,0,1.0,0.725,0.005714285714285714,1.0,0.011363636363636364
0.4977657779863655,1,173,67,0,1.0,0.7208333333333333,0.005747126436781609,1.0,0.011428571428571429
0.5021651216068258,1,172,68,0,1.0,0.7166666666666667,0.005780346820809248,1.0,0.011494252873563218
0.509237804433607,1,171,69,0,1.0,0.7125,0.005813953488372093,1.0,0.011560693641618497
0.5106947771232709,1,170,70,0,1.0,0.7083333333333334,0.005847953216374269,1.0,0.011627906976744186
0.5132295045617289,1,169,71,0,1.0,0.7041666666666667,0.0058823529411764705,1.0,0.011695906432748537
0.5144497772545411,1,168,72,0,1.0,0.7,0.005917159763313609,1.0,0.011764705882352941
0.5163908832865816,1,167,73,0,1.0,0.6958333333333333,0.005952380952380952,1.0,0.011834319526627219
0.5182246763995126,1,166,74,0,1.0,0.6916666666666667,0.005988023952095809,1.0,0.011904761904761904
0.5234965057234223,1,165,75,0,1.0,0.6875,0.006024096385542169,1.0,0.011976047904191617
0.5389651983654904,1,164,76,0,1.0,0.6833333333333333,0.006060606060606061,1.0,0.012048192771084338
0.5446064532088719,1,163,77,0,1.0,0.6791666666666667,0.006097560975609756,1.0,0.012121212121212121
0.5522663997275072,1,162,78,0,1.0,0.675,0.006134969325153374,1.0,0.012195121951219513
0.5615565879488651,1,161,79,0,1.0,0.6708333333333333,0.006172839506172839,1.0,0.012269938650306749
0.5636313379487611,1,160,80,0,1.0,0.6666666666666666,0.006211180124223602,1.0,0.012345679012345678
0.5777645841744239,1,159,81,0,1.0,0.6625,0.00625,1.0,0.012422360248447204
0.5786996331548407,1,158,82,0,1.0,0.6583333333333333,0.006289308176100629,1.0,0.0125
0.5800772258278365,1,157,83,0,1.0,0.6541666666666667,0.006329113924050633,1.0,0.012578616352201259
0.5843873955283653,1,156,84,0,1.0,0.65,0.006369426751592357,1.0,0.012658227848101266
0.5858770646553322,1,155,85,0,1.0,0.6458333333333334,0.00641025641025641,1.0,0.012738853503184714
0.5861474154146398,1,154,86,0,1.0,0.6416666666666667,0.0064516129032258064,1.0,0.01282051282051282
0.587085372476353,1,153,87,0,1.0,0.6375,0.006493506493506494,1.0,0.012903225806451613
0.5893967162975289,1,152,88,0,1.0,0.6333333333333333,0.006535947712418301,1.0,0.012987012987012988
0.6014691896684669,1,151,89,0,1.0,0.6291666666666667,0.006578947368421052,1.0,0.013071895424836602
0.6028240804543673,1,150,90,0,1.0,0.625,0.006622516556291391,1.0,0.013157894736842105
0.6112973947498778,1,149,91,0,1.0,0.6208333333333333,0.006666666666666667,1.0,0.013245033112582781
0.6141815032384261,1,148,92,0,1.0,0.6166666666666667,0.006711409395973154,1.0,0.013333333333333334
0.6164007812964601,1,147,93,0,1.0,0.6125,0.006756756756756757,1.0,0.013422818791946308
0.6189457695460576,1,146,94,0,1.0,0.6083333333333333,0.006802721088435374,1.0,0.013513513513513514
0.6296858494206915,1,145,95,0,1.0,0.6041666666666666,0.00684931506849315,1.0,0.013605442176870748
0.631463061810259,1,144,96,0,1.0,0.6,0.006896551724137931,1.0,0.0136986301369863
0.6360437972020717,1,143,97,0,1.0,0.5958333333333333,0.006944444444444444,1.0,0.013793103448275862
0.6519960530444977,1,142,98,0,1.0,0.5916666666666667,0.006993006993006993,1.0,0.013888888888888888
0.6528307621911351,1,141,99,0,1.0,0.5875,0.007042253521126761,1.0,0.013986013986013986
0.6534496914535037,1,140,100,0,1.0,0.5833333333333334,0.0070921985815602835,1.0,0.014084507042253521
0.6553240454656457,1,139,101,0,1.0,0.5791666666666667,0.007142857142857143,1.0,0.014184397163120567
0.6793030042207796,1,138,102,0,1.0,0.575,0.007194244604316547,1.0,0.014285714285714285
0.6813681619884842,1,137,103,0,1.0,0.5708333333333333,0.007246376811594203,1.0,0.014388489208633094
0.68506539261083,1,136,104,0,1.0,0.5666666666666667,0.0072992700729927005,1.0,0.014492753623188406
0.6881263972009299,1,135,105,0,1.0,0.5625,0.007352941176470588,1.0,0.014598540145985401
0.699455772927884,1,134,106,0,1.0,0.5583333333333333,0.007407407407407408,1.0,0.014705882352941176
0.7001946385858964,1,133,107,0,1.0,0.5541666666666667,0.007462686567164179,1.0,0.014814814814814815
0.7134857108864329,1,132,108,0,1.0,0.55,0.007518796992481203,1.0,0.014925373134328358
